,filename,label
73,imgs/yellow_eye/yel3141651_1_3.jpg,1
74,imgs/yellow_eye/yel3141651_1_2.jpg,1
75,imgs/yellow_eye/yel2133418_1_2.jpg,1
76,imgs/yellow_eye/yel4142047_2_2.jpg,1
77,imgs/yellow_eye/yel3141648_1_3.jpg,1
78,imgs/yellow_eye/yel07_1_2.jpg,1
79,imgs/yellow_eye/yel4142026_1_1.jpg,1
80,imgs/yellow_eye/yel4142027_1_4.jpg,1
81,imgs/yellow_eye/yel3141650_1_4.jpg,1
82,imgs/yellow_eye/yel3141648_1_2.jpg,1
83,imgs/yellow_eye/yel4142047_2_3.jpg,1
84,imgs/yellow_eye/yel2133419_1_2.jpg,1
85,imgs/yellow_eye/yel16_1_2.jpg,1
86,imgs/yellow_eye/yel06_1_3.jpg,1
87,imgs/yellow_eye/yel16_1_3.jpg,1
88,imgs/yellow_eye/yel4142026_1_4.jpg,1
89,imgs/yellow_eye/yel4142027_1_1.jpg,1
90,imgs/yellow_eye/yel414228_1_1.jpg,1
91,imgs/yellow_eye/yel4142045_1_1.jpg,1
92,imgs/yellow_eye/yel4142045_1_3.jpg,1
93,imgs/yellow_eye/yel2133419_1_1.jpg,1
94,imgs/yellow_eye/yel414228_1_3.jpg,1
95,imgs/yellow_eye/yel3141650_1_3.jpg,1
96,imgs/yellow_eye/yel06_1_1.jpg,1
